CREATEDATE,RVR1M,RVR_1A,RVR1X,RVR_10M,RVR_10A,RVR_10X,MOR_1A,MOR_10M,MOR_10A,MOR_10X,VIS1K,VIS1A,VIS10A,BL1A,RVR DATA,MOR_RAW,VIS_RAW,LIGHTS,STATUS,PAINS (HPA),QNH AERODROME (HPA),QFE R06 (HPA),QFE R24 (HPA),QFF AERODROME (HPA),TREND,TENDENCY,TEMP (掳C),RH (%),DEWPOINT (掳C),WSINS (MPS),WS2M (MPS),WS2A (MPS),WS2X (MPS),WS10M (MPS),WS10A (MPS),WS10X (MPS),WDINS,WD2M,WD2A,WD2X,WD10M,WD10A,WD10X,GUST_SPEED (MPS),GUST_DIR,WDVAR,CW2A (MPS),HW2A (MPS),HIGHWIND
2020-3-12 12:00,3000,3000,3000,3000,3000,3000,2850,2500,2800,3050,5210.5,5000,4800,2,3200,2955.25,5210.5,10,0,1016.2,1017.74,1016.18,1016.34,1017.75,2.3,3,13.2,94,12.27,0.925,0.9,1.1225,1.5,0,0.8674999999999999,1.5,261,253.5,266.5,275,92,261.75,197,1.5,273,0,-0.5375,-0.985,0
2020-3-12 12:01,3000,3000,3000,3000,3000,3000,3050,2500,2800,3075,5438.25,5000,4950,2,3200,3134.5,5438.25,10,0,1016.2,1017.74,1016.18,1016.34,1017.75,2.3,3,13.1,94,12.17,0.75,0.7,0.9225,1.125,0,0.9075,1.5,252.75,244.5,259.5,270,110,264.75,328,1.5,273,0,-0.3425,-0.855,0
2020-3-12 12:02,3000,3000,3000,3000,3000,3000,3100,2500,2800,3100,5468.75,5000,5000,2,3200,3158.75,5468.75,10,0,1016.3,1017.84,1016.28,1016.44,1017.85,2.3,3,13.1,94,12.17,0.6,0.5,0.735,0.975,0.1,0.955,1.5,226.75,224.75,247.75,261,190,264.75,290,1.5,273,0,-0.13,-0.7225,0
2020-3-12 12:03,3000,3000,3000,3000,3000,3000,3100,2500,2800,3100,5484.25,5000,5000,2,3200,3170.25,5484.25,10,0,1016.3,1017.84,1016.28,1016.44,1017.85,2.3,3,13,94,12.07,0.75,0.5,0.6575,0.8,0.35,0.9924999999999999,1.5,194,192.75,224.25,255,192.75,261.25,285,1.5,273,0,0.15250000000000002,-0.6325,0
2020-3-12 12:04,3000,3000,3000,3000,3000,3000,3175,2500,2800,3200,5600,5000,5000,2,3200,3265.5,5600,10,0,1016.3,1017.84,1016.28,1016.44,1017.85,2.3,3,13,94,12.07,0.775,0.575,0.7275,0.8500000000000001,0.5,1.01,1.5,178.5,173.5,196.5,225.25,173.5,253.75,284.75,1.5,273,0,0.48,-0.5425,0
2020-3-12 12:05,3000,3000,3000,3000,3000,3000,3200,2500,2900,3200,5637.25,5000,5000,2,3200,3295,5637.25,10,0,1016.3,1017.84,1016.28,1016.44,1017.85,2.4,3,13,94,12.07,0.55,0.55,0.7324999999999999,0.9,0.5,0.9824999999999999,1.5,174.75,166,181,194.75,166,244,283.25,1.5,273,0,0.61,-0.3975,0
2020-3-12 12:06,3000,3000,3000,3000,3000,3000,3200,2500,2950,3200,5623,5000,5000,2,3200,3283.25,5623,10,0,1016.3,1017.84,1016.28,1016.44,1017.85,2.4,3,13.1,94,12.17,0.725,0.5,0.6775,0.9,0.5,0.9125,1.5,165.25,158.75,174,187.5,158.75,232.5,280.5,1.5,273,0,0.61,-0.295,0
2020-3-12 12:07,3000,3000,3000,3000,3000,3000,3100,2500,3000,3200,5297,5000,5000,2,3200,3023,5297,10,0,1016.3,1017.84,1016.28,1016.44,1017.85,2.4,3,13.1,94,12.17,0.6499999999999999,0.525,0.685,0.9,0.5,0.845,1.5,170.25,147,169.5,184.5,147,220.5,275.5,1.5,273,0,0.6375,-0.2475,0
2020-3-12 12:08,3000,3000,3000,3000,3000,3000,2900,2675,3025,3200,5180,5000,5000,2,3200,2931.25,5180,10,0,1016.3,1017.84,1016.28,1016.45,1017.85,2.4,3,13.2,94,12.27,0.725,0.6,0.68,0.875,0.5,0.7875000000000001,1.5,171.5,148,168,183,147,209.25,275,1.5,273,0,0.6375,-0.2325,0
2020-3-12 12:09,3000,3000,3000,3000,3000,3000,2875,2775,3100,3200,5117.75,5000,5000,2,3200,2882.75,5117.75,10,0,1016.3,1017.84,1016.28,1016.45,1017.85,2.4,3,13.4,94,12.46,0.775,0.6,0.7075,0.8500000000000001,0.5,0.74,1.125,166,151,168.75,179.25,147,198.75,270,1.125,265.25,0,0.66,-0.25,0
2020-3-12 12:10,3000,3000,3000,3000,3000,3000,2625,2425,3025,3200,4584.5,4775,5000,2,3200,2480.5,4584.5,10,0,1016.3,1017.84,1016.28,1016.45,1017.85,2.4,3,13.5,94,12.56,0.8,0.6499999999999999,0.77,0.975,0.5,0.7175,1,155.5,141.5,163.75,178,141,188,261,1,169,0,0.7424999999999999,-0.2075,0
2020-3-12 12:11,3000,3000,3000,3000,3000,3000,2475,2300,3000,3200,4782.5,4550,5000,2,3200,2628.25,4782.5,10,0,1016.3,1017.84,1016.28,1016.45,1017.85,2.4,3,13.5,94,12.56,0.925,0.7,0.8425,1,0.5,0.725,1,169.5,139,161,178,139,180,255,1,160.25,0,0.8200000000000001,-0.19,0
2020-3-12 12:12,3000,3000,3000,3000,3000,3000,2450,2250,2900,3200,4391.5,4525,4550,2,3200,2339.25,4391.5,10,0,1016.3,1017.84,1016.28,1016.45,1017.85,2.4,3,13.5,95,12.72,1.1,0.8,0.965,1.3,0.5,0.7625,1.3,162.75,151,163.75,178,139,173,225.25,1.3,168,0,0.925,-0.26,0
2020-3-12 12:13,3000,3000,3000,3000,3000,3000,2200,2200,2825,3200,4274.25,4225,4450,2,3200,2255.75,4274.25,10,0,1016.3,1017.84,1016.28,1016.45,1017.85,2.4,3,13.4,95,12.62,1.05,0.9,1.045,1.3,0.5,0.8025,1.3,171.25,157,164.5,175.25,139,169,194.75,1.3,168,0,1,-0.2975,0
2020-3-12 12:14,3000,3000,3000,3000,3000,3000,2300,2200,2725,3200,4539,4375,4400,2,3200,2447.25,4539,10,0,1016.3,1017.84,1016.28,1016.45,1017.85,2.4,3,13.5,96,12.88,1.275,0.9,1.1175000000000002,1.325,0.5,0.8425,1.375,185.5,158,172.75,186,139,168.25,189.25,1.375,178,0,1.0075,-0.4675,0
2020-3-12 12:15,3000,3000,3000,3000,3000,3000,2675,2200,2700,3200,5130,4850,4525,2,3200,2893.25,5130,10,0,1016.3,1017.84,1016.28,1016.45,1017.85,2.4,3,13.4,96,12.78,1.45,1.05,1.2775,1.6,0.525,0.91,1.6,190,169.5,183.5,191,139,169.5,191,1.6,188.25,0,1.0375,-0.7425,0
2020-3-12 12:16,3000,3000,3000,3000,3000,3000,2900,2200,2625,3175,5174.75,5000,4600,2,3200,2927.25,5174.75,10,0,1016.3,1017.84,1016.28,1016.45,1017.85,2.4,3,13.3,96,12.68,1.7,1.225,1.4425,1.775,0.6,0.995,1.775,189.25,184.75,189.5,192.75,139,171.5,192.75,1.775,189,0,1.08,-0.955,0
2020-3-12 12:17,3000,3000,3000,3000,3000,3000,2650,2200,2600,2925,4738.5,4850,4650,2,3200,2594,4738.5,10,0,1016.3,1017.84,1016.28,1016.45,1017.85,2.4,3,13.3,96,12.68,1.85,1.375,1.6525,1.95,0.6,1.105,1.95,187,186.5,189.5,193,139,173.5,193,1.95,188.25,0,1.2375,-1.0925,0
2020-3-12 12:18,3000,3000,3000,3000,3000,3000,2450,2200,2575,2900,4626.25,4550,4600,2,3200,2511,4626.25,10,0,1016.3,1017.84,1016.28,1016.45,1017.85,2.4,3,13.3,96,12.68,2.25,1.625,1.9224999999999999,2.275,0.6499999999999999,1.2425,2.275,186,184,187.5,191.25,139,175.5,193,2.275,186.5,0,1.4849999999999999,-1.2225,0
2020-3-12 12:19,3000,3000,3000,3000,3000,3000,2625,2200,2500,2900,4978.25,4825,4650,2,3200,2775.75,4978.25,10,0,1016.3,1017.84,1016.28,1016.45,1017.85,2.4,3,13.4,97,12.94,2.9,1.875,2.3125,2.925,0.7,1.425,2.925,185.25,183,186.25,188.75,139,177,193,2.925,184.75,0,1.8175,-1.43,0
2020-3-12 12:20,3000,3000,3000,3000,3000,3000,2800,2200,2575,2900,5132.75,5000,4700,2,3200,2894.25,5132.75,10,0,1016.3,1017.84,1016.28,1016.45,1017.85,2.4,3,13.4,97,12.94,3.375,2.275,2.8625,3.375,0.8,1.6625,3.375,183.25,181.75,184.5,187.75,151,179.75,193,3.375,183.25,0,2.3,-1.7,0
2020-3-12 12:21,3000,3000,3000,3000,3000,3000,2850,2200,2600,2900,5157.75,5000,4850,2,3200,2913.5,5157.75,10,0,1016.3,1017.84,1016.28,1016.45,1017.85,2.4,3,13.3,97,12.84,3.55,2.9,3.34,3.7,0.9,1.9249999999999998,3.7,182.25,181,183.25,186.5,157,181.5,193,3.7,182,0,2.7275,-1.9275,0
2020-3-12 12:22,3000,3000,3000,3000,3000,3000,2900,2200,2625,2900,5159.5,5000,5000,2,3200,2914.5,5159.5,10,0,1016.2,1017.74,1016.18,1016.35,1017.75,2.4,3,13.3,96,12.68,4.025,3.325,3.67,4.225,0.9,2.2025,4.225,181.75,177,182.25,186,158,183.5,193,4.225,182,0,3.035,-2.0675,0
2020-3-12 12:23,3000,3000,3000,3000,3000,3000,2950,2225,2700,2975,5308.25,5000,5000,2,3200,3031.25,5308.25,10,0,1016.1,1017.64,1016.08,1016.25,1017.65,2.4,3,13.3,96,12.68,3.675,3.425,3.815,4.3,1.05,2.4775,4.3,180,176,181,185.5,169.5,184.75,193,4.3,182,0,3.2,-2.0775,0
2020-3-12 12:24,3000,3000,3000,3000,3000,3000,3000,2375,2800,3000,5294.25,5000,5000,2,3200,3020,5294.25,10,0,1016.1,1017.64,1016.08,1016.25,1017.65,2.4,3,13.4,95,12.62,3.375,3.05,3.6225,4.075,1.225,2.7025,4.3,180.25,176,180.25,186,176,185,193,4.3,182,0,3.0625,-1.935,0
2020-3-12 12:25,3000,3000,3000,3000,3000,3000,2975,2400,2800,3000,5273.5,5000,5000,2,3200,3003.75,5273.5,10,0,1016.1,1017.64,1016.08,1016.25,1017.65,2,3,13.4,94,12.46,3.05,2.725,3.31,3.8249999999999997,1.375,2.8875,4.3,176.5,174.75,181,188,174.75,184.25,193,4.3,182,0,2.7800000000000002,-1.805,0
2020-3-12 12:26,3000,3000,3000,3000,3000,3000,3000,2400,2800,3000,5339.25,5000,5000,2,3200,3056.75,5339.25,10,0,1016.1,1017.64,1016.08,1016.25,1017.65,2,3,13.5,93,12.4,2.475,2.1,2.9,3.65,1.625,2.995,4.3,181,174,180,190,174,183,191.5,4.3,182,0,2.4575,-1.535,0
2020-3-12 12:27,3000,3000,3000,3000,3000,3000,3000,2400,2850,3025,5372.75,5000,5000,2,3200,3082,5372.75,10,0,1016.2,1017.74,1016.18,1016.35,1017.75,2,3,13.5,92,12.24,2.3,1.975,2.5375,3.175,1.8499999999999999,3.065,4.3,175.25,167.75,179,187,167.75,182,190,4.3,182,0,2.1725,-1.3075,0
2020-3-12 12:28,3000,3000,3000,3000,3000,3000,3000,2525,2900,3100,5376,5000,5000,2,3200,3085.75,5376,10,0,1016.2,1017.74,1016.18,1016.35,1017.75,2,3,13.6,92,12.34,2.15,1.825,2.35,2.95,1.825,3.0825,4.3,176.75,164,178.75,193.25,164,181.25,193.25,4.3,182,0,2.02,-1.2025,0
2020-3-12 12:29,3000,3000,3000,3000,3000,3000,3000,2775,2950,3100,5355.5,5000,5000,2,3200,3068.5,5355.5,10,0,1016.3,1017.84,1016.28,1016.45,1017.85,2,3,13.6,91,12.17,2.35,1.8,2.2575,2.9,1.8,3.0524999999999998,4.3,177.75,165.25,179.25,194,164,180.5,194,4.3,182,0,1.9324999999999999,-1.1725,0
2020-3-12 12:30,3000,3000,3000,3000,3000,3000,3025,2800,3000,3100,5398.25,5000,5000,2,3200,3102.75,5398.25,10,0,1016.3,1017.84,1016.28,1016.45,1017.85,2,3,13.6,91,12.17,2.45,1.85,2.3225,2.8,1.8,2.975,4.3,173.75,169.75,177.25,188.75,164,180,194,4.3,182,0,2.0275,-1.135,0
2020-3-12 12:31,3000,3000,3000,3000,3000,3000,3000,2800,3000,3100,5314.5,5000,5000,2,3200,3037.25,5314.5,10,0,1016.3,1017.84,1016.28,1016.45,1017.85,2,3,13.5,91,12.07,2.875,2.125,2.56,3.125,1.8,2.8975,4.3,175.75,169,175.5,184,164,179,194,4.3,182,0,2.2675,-1.1775,0
2020-3-12 12:32,3000,3000,3000,3000,3000,3000,3000,2875,3000,3100,5268.25,5000,5000,2,3200,3000.25,5268.25,10,0,1016.3,1017.84,1016.28,1016.45,1017.85,2,3,13.5,91,12.07,3.075,2.35,2.8975,3.5,1.8,2.8175,4.075,173.25,169,175,181.75,164,178.5,194,4.075,181.25,0,2.58,-1.315,0
2020-3-12 12:33,3000,3000,3000,3000,3000,3000,2925,2900,3000,3100,5268.75,5000,5000,2,3200,3000.25,5268.75,10,0,1016.2,1017.74,1016.18,1016.35,1017.75,2,3,13.5,91,12.07,2.9,2.6,3.01,3.5,1.8,2.7325,3.8249999999999997,172.5,167,174.25,180.5,164,177.75,194,3.8249999999999997,178.5,0,2.6975000000000002,-1.3325,0
2020-3-12 12:34,3000,3000,3000,3000,3000,3000,2900,2900,3000,3100,5199.25,5000,5000,2,3200,2945,5199.25,10,0,1016.2,1017.74,1016.18,1016.35,1017.75,2,3,13.5,91,12.07,2.675,2.45,2.8625,3.2,1.8,2.67,3.675,170.75,165,172.5,177.25,164,176.75,194,3.675,176.75,0,2.6025,-1.1875,0
2020-3-12 12:35,3000,3000,3000,3000,3000,3000,2900,2900,3000,3100,5168.75,5000,5000,2,3200,2922,5168.75,10,0,1016.2,1017.74,1016.18,1016.35,1017.75,2.1,3,13.5,91,12.07,2.175,2.075,2.575,3.05,1.8,2.5875,3.5,167.5,162.5,170.5,175,162,175.5,194,3.5,173,0,2.3775,-0.9825,0
2020-3-12 12:36,3000,3000,3000,3000,3000,3000,2900,2800,3000,3100,5156.75,5000,5000,2,3200,2913.75,5156.75,10,0,1016.2,1017.74,1016.18,1016.35,1017.75,2.1,3,13.5,91,12.07,2.525,1.8499999999999999,2.3825,3.05,1.775,2.5625,3.5,169,159.25,169.25,175.5,159.25,174.5,194,3.5,173,0,2.2225,-0.865,0
2020-3-12 12:37,3000,3000,3000,3000,3000,3000,2950,2800,3000,3100,5308.75,5000,5000,2,3200,3031.75,5308.75,10,0,1016.2,1017.74,1016.18,1016.35,1017.75,2.1,3,13.4,91,11.98,1.525,1.425,2.1475,3.1,1.425,2.51,3.5,162.5,157,168.75,178.75,157,173.75,194,3.5,173,0,2.0075,-0.76,0
2020-3-12 12:38,3000,3000,3000,3000,3000,3000,2950,2800,2975,3100,5241.25,5000,5000,2,3200,2979,5241.25,10,0,1016.3,1017.84,1016.28,1016.45,1017.85,2.1,3,13.4,91,11.98,1.475,0.9,1.6600000000000001,2.575,0.9,2.425,3.5,164,146.5,166.5,179.75,146.5,172.25,188.75,3.5,173,0,1.575,-0.5325,0
2020-3-12 12:39,3000,3000,3000,3000,3000,3000,2900,2800,2900,3100,5240.75,5000,5000,2,3200,2979,5240.75,10,0,1016.3,1017.84,1016.28,1016.45,1017.85,2.1,3,13.4,91,11.98,1.225,0.9,1.4175,2,0.9,2.34,3.5,162,136,164,190.5,136,170.75,191.5,3.5,173,0.25,1.36,-0.39,0
2020-3-12 12:40,3000,3000,3000,3000,3000,3000,2975,2800,2900,3050,5279.75,5000,5000,2,3200,3009.5,5279.75,10,0,1016.3,1017.84,1016.28,1016.45,1017.85,2.1,3,13.4,91,11.98,1.175,0.6,1.3425,1.85,0.6,2.2275,3.5,161.5,127,159,194,127,168.5,194,3.5,173,1,1.315,-0.255,0
2020-3-12 12:41,3000,3000,3000,3000,3000,3000,3000,2800,2900,3000,5343.75,5000,5000,2,3200,3059.75,5343.75,10,0,1016.4,1017.94,1016.38,1016.55,1017.95,2.1,3,13.4,91,11.98,1.275,0.6,1.22,1.75,0.6,2.07,3.5,159,128.25,158.5,188.75,127,167.25,194,3.5,173,1,1.2,-0.2225,0
2020-3-12 12:42,3000,3000,3000,3000,3000,3000,2975,2800,2900,3000,5250.5,5000,5000,2,3200,2986,5250.5,10,0,1016.4,1017.94,1016.38,1016.55,1017.95,2.1,3,13.4,91,11.98,1.05,0.8250000000000001,1.2149999999999999,1.9,0.6,1.8925,3.2,164.75,145.75,165.75,190.75,127,167,194,3.2,175,0,1.1575,-0.37,0
2020-3-12 12:43,3000,3000,3000,3000,3000,3000,2900,2800,2900,3000,5171,5000,5000,2,3200,2924.5,5171,10,0,1016.4,1017.94,1016.38,1016.55,1017.95,2.1,3,13.4,91,11.98,1.1,0.9,1.14,1.825,0.6,1.7,3.1,161.5,148,167.25,192,127,165.75,194,3.1,173,0,1.0775000000000001,-0.375,0
2020-3-12 12:44,3000,3000,3000,3000,3000,3000,2900,2800,2900,3000,5228.5,5000,5000,2,3200,2968.75,5228.5,10,0,1016.5,1018.04,1016.48,1016.65,1018.05,2.1,3,13.4,91,11.98,1.4,0.9,1.1925,1.7000000000000002,0.6,1.5575,3.1,167.5,148.5,164,183.5,127,165,194,3.1,173,0,1.1475,-0.33,0
2020-3-12 12:45,3000,3000,3000,3000,3000,3000,3025,2800,2900,3075,5423.25,5000,5000,2,3200,3122.25,5423.25,10,0,1016.5,1018.04,1016.48,1016.65,1018.05,2.4,3,13.4,91,11.98,0.95,0.8500000000000001,1.245,1.8,0.6,1.435,3.1,153.75,135.25,160.25,180,127,164,194,3.1,173,0,1.2149999999999999,-0.265,0
2020-3-12 12:46,3000,3000,3000,3000,3000,3000,3100,2875,3000,3100,5463.75,5000,5000,2,3200,3155.25,5463.75,10,0,1016.5,1018.04,1016.48,1016.65,1018.05,2.4,3,13.4,91,11.98,1.1,0.8,1.0725,1.6,0.6,1.2975,2.575,173.5,131,156,185.25,127,162.25,195.75,2.575,166,0,1.06,-0.1525,0
2020-3-12 12:47,3000,3000,3000,3000,3000,3000,3150,2900,3000,3200,5536.25,5000,5000,2,3200,3213,5536.25,10,0,1016.5,1018.04,1016.48,1016.65,1018.05,2.4,3,13.4,91,11.98,0.75,0.575,0.95,1.3,0.525,1.1949999999999998,2,163.5,138.75,162.25,201,127,162.25,201,2,160,0,0.9225,-0.2325,0
2020-3-12 12:48,3000,3000,3000,3000,3000,3000,3175,2900,3000,3200,5544,5000,5000,2,3200,3219.25,5544,10,0,1016.5,1018.04,1016.48,1016.65,1018.05,2.4,3,13.4,91,11.98,1.0250000000000001,0.5,0.94,1.45,0.5,1.1524999999999999,1.95,170.75,154.5,169.75,198,127,163,201,1.95,167.5,0,0.8725,-0.35,0
2020-3-12 12:49,3000,3000,3000,3000,3000,3000,3225,2900,3000,3250,5648.5,5000,5000,2,3200,3304,5648.5,10,0,1016.5,1018.04,1016.48,1016.65,1018.05,2.4,3,13.4,91,11.98,0.925,0.575,0.955,1.5,0.5,1.1,1.9,188.25,157.75,172.75,194.75,128,164,202,1.9,175,0,0.865,-0.4,0
2020-3-12 12:50,3000,3000,3000,3000,3000,3000,3300,2900,3100,3300,5662,5000,5000,2,3200,3315,5662,10,0,1016.6,1018.14,1016.58,1016.75,1018.15,2.4,3,13.4,90,11.81,0.475,0.45,0.825,1.35,0.4,1.05,1.9,174.75,154,181.25,205,131,167.75,205,1.9,175,0,0.6925,-0.4525,0
2020-3-12 12:51,3000,3000,3000,3000,3000,3000,3300,2900,3100,3300,5696.5,5000,5000,2,3200,3343.25,5696.5,10,0,1016.7,1018.24,1016.68,1016.85,1018.25,2.4,3,13.4,90,11.81,0.6000000000000001,0.2,0.59,1,0.2,0.975,1.875,183.75,147,183.5,206.25,131,169,206.25,1.875,170.5,0,0.4775,-0.34,0
2020-3-12 12:52,3000,3000,3000,3000,3000,3000,3350,2900,3100,3400,5800.5,5000,5000,2,3200,3429.25,5800.5,10,0,1016.8,1018.34,1016.78,1016.95,1018.35,2.4,3,13.4,90,11.81,0.7,0.225,0.5925,0.925,0.2,0.925,1.8,175.25,147,182.5,212,131,170.75,212,1.8,157,0,0.49,-0.3375,0
2020-3-12 12:53,3000,3000,3000,3000,3000,3000,3400,2900,3200,3400,5808,5000,5000,2,3200,3434,5808,10,0,1016.8,1018.34,1016.78,1016.95,1018.35,2.4,3,13.4,89,11.64,0.9750000000000001,0.5,0.735,1.025,0.2,0.895,1.8,173.5,142,177.5,212,131,171.25,212,1.8,157,0,0.6425,-0.3625,0
2020-3-12 12:54,3000,3000,3000,3000,3000,3000,3400,2950,3225,3475,5876.75,5000,5000,2,3200,3489.75,5876.75,10,0,1016.8,1018.34,1016.78,1016.95,1018.35,2.4,3,13.4,89,11.64,0.9,0.6,0.8325,1.2,0.2,0.85,1.65,175.25,142,172.5,202,131,172.25,212,1.65,165.5,0,0.755,-0.345,0
2020-3-12 12:55,3000,3000,3000,3000,3000,3000,3400,3100,3300,3500,5831.5,5000,5000,2,3200,3453.75,5831.5,10,0,1016.8,1018.34,1016.78,1016.95,1018.35,2.8,3,13.4,89,11.64,0.9,0.7,0.8975,1.175,0.2,0.83,1.5,162.5,156,172.25,193,137.75,173.5,212,1.5,174,0,0.8175,-0.37,0
2020-3-12 12:56,3000,3000,3000,3000,3000,3000,3400,3100,3300,3500,5840.75,5000,5000,2,3200,3460.75,5840.75,10,0,1016.7,1018.24,1016.68,1016.85,1018.25,2.8,3,13.4,89,11.64,1.075,0.75,0.9475,1.225,0.2,0.83,1.5,172.25,156,169,184.75,142,175,212,1.5,174,0,0.8825,-0.3375,0
2020-3-12 12:57,3000,3000,3000,3000,3000,3000,3400,3100,3300,3500,5868.5,5000,5000,2,3200,3483.25,5868.5,10,0,1016.7,1018.24,1016.68,1016.85,1018.25,2.8,3,13.4,89,11.64,1.325,0.8250000000000001,1.13,1.475,0.2,0.8625,1.525,164.75,159,170.25,187,142,175,212,1.525,172.75,0,1.0475,-0.43,0
2020-3-12 12:58,3000,3000,3000,3000,3000,3000,3500,3200,3400,3550,5993.5,5000,5000,2,3200,3590,5993.5,10,0,1016.7,1018.24,1016.68,1016.85,1018.25,2.8,3,13.5,89,11.74,1.65,1.0750000000000002,1.4,2,0.2,0.92,2,169.25,160,169.5,185.25,142,175,212,2,168,0,1.3,-0.5125,0
2020-3-12 12:59,3000,3000,3000,3000,3000,3000,3500,3200,3400,3600,5938,5000,5000,2,3200,3541,5938,10,0,1016.6,1018.14,1016.58,1016.75,1018.15,2.8,3,13.5,89,11.74,1.575,1.175,1.5750000000000002,2,0.2,0.9875,2,168,160,167,178.5,142,174,212,2,168,0,1.49,-0.515,0
2020-3-12 13:00,3000,3000,3000,3000,3000,3000,3500,3250,3400,3600,5908,5000,5000,2,3200,3517.25,5908,10,0,1016.6,1018.14,1016.58,1016.75,1018.15,2.8,3,13.6,88,11.67,1.625,1.35,1.6,1.8,0.225,1.0725,2,164.75,160,167.5,178,142,172.25,212,2,168,0,1.505,-0.5325,0
2020-3-12 13:01,3000,3000,3000,3000,3000,3000,3425,3325,3400,3600,5868,5000,5000,2,3200,3484.75,5868,10,0,1016.6,1018.14,1016.58,1016.75,1018.15,2.8,3,13.6,88,11.67,1.85,1.4,1.6475,1.9,0.5,1.1975,2,160.5,157.5,166.5,178,142,170.5,212,2,165,0,1.5625,-0.5225,0
2020-3-12 13:02,3000,3000,3000,3000,3000,3000,3525,3400,3450,3625,6066.75,5500,5000,2,3200,3649.5,6066.75,10,0,1016.6,1018.14,1016.58,1016.75,1018.15,2.8,3,13.5,88,11.57,1.925,1.5750000000000002,1.825,2.35,0.6,1.32,2.35,159.5,153.75,164,176,142,168.5,202,2.35,170,0,1.755,-0.5,0
2020-3-12 13:03,3000,3000,3000,3000,3000,3000,3700,3400,3500,3750,6249,6000,5000,2,3200,3804.25,6249,10,0,1016.7,1018.24,1016.68,1016.85,1018.25,2.8,3,13.5,89,11.74,1.75,1.6,1.9625,2.6,0.7,1.4425,2.6,164,152.75,163.25,176,152.75,167.75,194.5,2.6,174,0,1.895,-0.515,0
2020-3-12 13:04,3000,3000,3000,3000,3000,3000,3750,3400,3500,3800,6162.75,6000,5000,2,3200,3731,6162.75,10,0,1016.7,1018.24,1016.68,1016.85,1018.25,2.8,3,13.3,89,11.54,1.775,1.5750000000000002,1.895,2.45,0.75,1.53,2.6,165.5,152,163,174,152,166.75,187,2.6,174,0,1.83,-0.4875,0
2020-3-12 13:05,3000,3000,3000,3000,3000,3000,3700,3400,3500,3800,6169.5,6000,5250,2,3200,3737.25,6169.5,10,0,1016.7,1018.24,1016.68,1016.85,1018.25,2.7,2,13.3,88,11.37,1.3,1.225,1.65,2.025,0.8250000000000001,1.5950000000000002,2.6,152.75,148.75,160.75,173.5,148.75,165.5,187,2.6,174,0,1.6075,-0.3675,0
2020-3-12 13:06,3000,3000,3000,3000,3000,3000,3625,3400,3600,3800,6069.5,6000,6000,2,3200,3652,6069.5,10,0,1016.7,1018.24,1016.68,1016.85,1018.25,2.7,2,13.3,89,11.54,1.15,1.0750000000000002,1.34,1.8,1.05,1.61,2.6,144,141,153.5,168.25,141,163.5,185.25,2.6,174,0,1.3325,-0.13,0
2020-3-12 13:07,3000,3000,3000,3000,3000,3000,3600,3400,3600,3800,6019.5,6000,6000,2,3200,3611.5,6019.5,10,0,1016.7,1018.24,1016.68,1016.85,1018.25,2.7,2,13.2,89,11.44,1,0.8,1.12,1.6,0.8,1.5925,2.6,138,126.75,146,160,126.75,160.75,179,2.6,174,0,1.1125,0.0375,0
2020-3-12 13:08,3000,3000,3000,3000,3000,3000,3475,3400,3600,3800,5851.5,5000,6000,2,3200,3470.5,5851.5,10,0,1016.8,1018.34,1016.78,1016.95,1018.35,2.7,2,13.2,90,11.61,0.825,0.7,0.9525,1.6,0.7,1.52,2.6,113.25,109.75,135.5,160,109.75,156.75,178,2.6,174,0,0.9275,0.2025,0
2020-3-12 13:09,3000,3000,3000,3000,3000,3000,3250,3150,3550,3800,5500.75,5000,5500,2,3200,3185.5,5500.75,10,0,1016.8,1018.34,1016.78,1016.95,1018.36,2.7,2,13.1,89,11.35,0.725,0.7,0.815,1.1,0.7,1.44,2.6,99.5,93,115.5,142.25,93,151,178,2.6,174,0,0.685,0.435,0
2020-3-12 13:10,3000,3000,3000,3000,3000,3000,3050,3000,3500,3800,5375.75,5000,5000,2,3200,3085,5375.75,10,0,1016.8,1018.34,1016.78,1016.95,1018.36,2.7,2,13,89,11.25,0.6499999999999999,0.625,0.76,1,0.625,1.355,2.6,79.75,76.5,97.5,125.5,76.5,144,176,2.6,174,0,0.485,0.5825,0
2020-3-12 13:11,3000,3000,3000,3000,3000,3000,3050,3000,3500,3800,5425.75,5000,5000,2,3200,3125.5,5425.75,10,0,1016.9,1018.44,1016.88,1017.05,1018.46,2.7,2,13,90,11.41,0.525,0.4,0.6425,0.9,0.4,1.24,2.6,89.75,70,89.5,147,70,136,176,2.6,174,0,0.3375,0.5475,0
2020-3-12 13:12,3000,3000,3000,3000,3000,3000,3125,3000,3400,3800,5533,5000,5000,2,3200,3210.25,5533,10,0,1016.9,1018.44,1016.88,1017.05,1018.46,2.7,2,13,91,11.58,0.275,0.225,0.4625,0.7,0.225,1.0825,2.45,101.25,58,88.5,147.5,58,128.25,174,2.45,167.75,0,0.23249999999999998,0.4,0
2020-3-12 13:13,3000,3000,3000,3000,3000,3000,3150,3000,3375,3800,5437.5,5000,5000,2,3200,3133.25,5437.5,10,0,1016.9,1018.44,1016.88,1017.05,1018.46,2.7,2,12.9,91,11.48,0.2,0.17500000000000002,0.32,0.575,0.17500000000000002,0.91,2.025,208.25,124.25,110.25,188.25,124.25,125,196.25,2.025,170.5,0,0.24,0.1975,0
